498.7849882205636, 91.94714904693652
497.31873671724395, 94.5868136213117
370.77628955995976, 89.81449447272607
370.59506746404384, 87.0508575100084
388.46191864775346, 84.52033806158255
351.58322212886526, 72.12021614853622
386.1636929768199, 49.47239657984481
383.8819420418788, 39.67569482199048
49.95551821282061, 22.297731428853865
66.67737524506168, 27.30605117053001
50.62274502051099, 32.47294024613258
52.58323860360139, 37.37046738826011
33.06891382065601, 39.77701444834347
62.73991334288871, 42.25975716239147
66.183133165291, 44.76885945402726
18.64528245934855, 44.81663618840509
31.923919669187285, 47.315853638445454
66.5126278851381, 49.79365393169575
47.1630504621163, 54.71259823061336
147.14822319972325, 54.48648247911827
145.84671905632717, 59.63854429232772
65.85363844544383, 64.74406497635874
177.64295952157363, 69.53121138733752
50.10379083675173, 74.55888894380467
50.44976029259118, 79.83492314535658
83.21801018138677, 79.55073394948846
178.4584589531952, 81.96757771956703
147.48595528756653, 84.63689681872847
226.34227911497715, 87.19583518674112
113.23497915945893, 87.30951086508838
176.0119606583304, 94.65847872287846
112.08174763999398, 94.72273019324864
64.70864429397506, 97.28290416646072
64.3956243101203, 92.50934941267565
65.87011318143618, 89.99530470024217
82.26247549383015, 89.97882996424981
177.65119688956986, 44.656831249279236
