115.9, -0.1
19.0, 0.2
18.7, 9.9
19.3, 14.8
114.6, 15.0
114.9, 17.5
18.6, 34.7
19.0, 37.4
21.0, 39.7
112.8, 39.6
65.6, 42.3
20.0, 44.8
19.0, 49.6
17.6, 52.1
19.6, 54.7
177.8, 54.6
115.6, 59.7
19.0, 62.3
49.6, 62.4
19.3, 64.5
66.9, 64.9
99.6, 67.2
67.6, 69.9
52.3, 69.8
18.3, 69.8
66.3, 72.3
176.8, 72.4
257.7, 79.6
54.0, 82.3
20.3, 84.9
258.8, 87.2
36.0, 87.6
97.6, 89.9
145.5, 92.5
179.9, 95.0
242.8, 94.9
